Pcode,Locality,State,Comments,Category,Longitude,Latitude
5520,WOKURNA,SA,,"Delivery Area",138.0632,-33.7213
5521,REDHILL,SA,,"Delivery Area",138.2001,-33.5332
5522,"FISHERMAN BAY",SA,,"Delivery Area",137.9473,-33.5206
5522,"PORT BROUGHTON",SA,,"Delivery Area",137.9503,-33.6736
5522,"WARD HILL",SA,,"Delivery Area",137.8500,-33.6766
5523,"BEETALOO VALLEY",SA,,"Delivery Area",138.2142,-33.1878
5523,"CLEMENTS GAP",SA,,"Delivery Area",138.0650,-33.5104
5523,"CRYSTAL BROOK",SA,,"Delivery Area",138.1875,-33.3559
5523,HUDDLESTON,SA,,"Delivery Area",138.2896,-33.3382
5523,MERRITON,SA,,"Delivery Area",138.1418,-33.4269
5523,NARRIDY,SA,,"Delivery Area",138.3167,-33.4114
5523,NUROM,SA,,"Delivery Area",138.0969,-33.3228
5523,"WANDEARAH EAST",SA,,"Delivery Area",138.0478,-33.3986
5523,"WANDEARAH WEST",SA,,"Delivery Area",137.8976,-33.4063
5540,BUNGAMA,SA,,"Delivery Area",138.0680,-33.1995
5540,COONAMIA,SA,,"Delivery Area",138.0430,-33.1920
5540,"LOWER BROUGHTON",SA,,"Delivery Area",137.9367,-33.3202
5540,NAPPERBY,SA,,"Delivery Area",138.1263,-33.1682
5540,NELSHABY,SA,,"Delivery Area",138.1186,-33.1251
5540,"PIRIE EAST",SA,,"Delivery Area",138.0022,-33.2608
5540,"PORT DAVIS",SA,,"Delivery Area",137.8700,-33.2291
5540,"PORT PIRIE",SA,,"Delivery Area",138.0106,-33.1705
5540,"PORT PIRIE SOUTH",SA,,"Delivery Area",138.0272,-33.2096
5540,"PORT PIRIE WEST",SA,,"Delivery Area",137.9668,-33.1507
5540,"RISDON PARK",SA,,"Delivery Area",137.9702,-33.1948
5540,"RISDON PARK SOUTH",SA,,"Delivery Area",137.9738,-33.2170
5540,SOLOMONTOWN,SA,,"Delivery Area",138.0319,-33.1815
5540,TELOWIE,SA,,"Delivery Area",138.1029,-33.0360
5540,WARNERTOWN,SA,,"Delivery Area",138.1381,-33.2423
5550,BEAUFORT,SA,,"Delivery Area",138.1909,-34.0816
5550,BOWMANS,SA,,"Delivery Area",138.2765,-34.1546
5550,INKERMAN,SA,,"Delivery Area",138.2601,-34.2849
5550,KALLORA,SA,,"Delivery Area",138.3058,-34.2264
5550,NANTAWARRA,SA,,"Delivery Area",138.2190,-34.0117
5550,"PORT WAKEFIELD",SA,,"Delivery Area",138.1708,-34.1836
5550,"PROOF RANGE",SA,,"Delivery Area",138.2002,-34.2723
5550,"SOUTH HUMMOCKS",SA,,"Delivery Area",138.1140,-34.0338
5552,KAINTON,SA,,"Delivery Area",137.9667,-34.1465
5552,KULPARA,SA,,"Delivery Area",138.0428,-34.0723
5552,MELTON,SA,,"Delivery Area",137.9755,-34.0726
5552,PASKEVILLE,SA,,"Delivery Area",137.8861,-34.0363
5552,"PORT ARTHUR",SA,,"Delivery Area",138.0802,-34.1192
5552,SUNNYVALE,SA,,"Delivery Area",137.8261,-34.1472
5552,THRINGTON,SA,,"Delivery Area",137.8232,-33.9966
5554,"BOORS PLAIN",SA,,"Delivery Area",137.7162,-34.0523
5554,CUNLIFFE,SA,,"Delivery Area",137.7652,-34.0624
5554,JERICHO,SA,,"Delivery Area",137.6843,-33.9659
5554,JERUSALEM,SA,,"Delivery Area",137.7139,-33.9759
5554,KADINA,SA,,"Delivery Area",137.7403,-33.9577
5554,"MATTA FLAT",SA,,"Delivery Area",137.7068,-33.9724
5554,"NEW TOWN",SA,,"Delivery Area",137.6967,-33.9557
5554,"THOMAS PLAIN",SA,,"Delivery Area",137.9282,-33.9475
5554,"WALLAROO MINES",SA,,"Delivery Area",137.6953,-33.9677
5554,WILLAMULKA,SA,,"Delivery Area",137.8333,-33.9223
5555,ALFORD,SA,,"Delivery Area",137.8460,-33.8285
5555,COLLINSFIELD,SA,,"Delivery Area",138.2121,-33.6008
5555,"HOPE GAP",SA,,"Delivery Area",138.1990,-33.6588
5555,"LAKE VIEW",SA,,"Delivery Area",138.2607,-33.6444
5555,MUNDOORA,SA,,"Delivery Area",138.0998,-33.6311
5555,TICKERA,SA,,"Delivery Area",137.7187,-33.7967
5556,"NORTH BEACH",SA,,"Delivery Area",137.6298,-33.9036
5556,WALLAROO,SA,,"Delivery Area",137.6350,-33.9403
5556,"WALLAROO PLAIN",SA,,"Delivery Area",137.6692,-33.8632
5556,WARBURTO,SA,,"Delivery Area",137.5799,-34.0019
5558,AGERY,SA,,"Delivery Area",137.6992,-34.1443
5558,"CROSS ROADS",SA,,"Delivery Area",137.6101,-34.0593
5558,"EAST MOONTA",SA,,"Delivery Area",137.6266,-34.0808
5558,HAMLEY,SA,,"Delivery Area",137.6012,-34.0834
5558,KOOROONA,SA,,"Delivery Area",137.5829,-34.0850
5558,MOONTA,SA,,"Delivery Area",137.5824,-34.0693
5558,"MOONTA BAY",SA,,"Delivery Area",137.5698,-34.0498
5558,"MOONTA MINES",SA,,"Delivery Area",137.6042,-34.0908
5558,NALYAPPA,SA,,"Delivery Area",137.5409,-34.1654
5558,"NORTH MOONTA",SA,,"Delivery Area",137.5942,-34.0443
5558,"NORTH YELTA",SA,,"Delivery Area",137.6312,-34.0625
5558,PARAMATTA,SA,,"Delivery Area",137.6296,-34.0411
5558,"PORT HUGHES",SA,,"Delivery Area",137.5582,-34.0815
5558,YELTA,SA,,"Delivery Area",137.6186,-34.0649
5560,BUTE,SA,,"Delivery Area",137.9992,-33.8393
5560,NINNES,SA,,"Delivery Area",138.0223,-33.9656
5570,CLINTON,SA,,"Delivery Area",138.0020,-34.2128
5570,"CLINTON CENTRE",SA,,"Delivery Area",137.9191,-34.2237
5570,PRICE,SA,,"Delivery Area",137.9945,-34.3074
5570,WINULTA,SA,,"Delivery Area",137.8970,-34.2710
5571,ARDROSSAN,SA,,"Delivery Area",137.9048,-34.4404
5571,"BLACK POINT",SA,,"Delivery Area",137.8852,-34.6178
5571,CUNNINGHAM,SA,,"Delivery Area",137.8160,-34.4355
5571,DOWLINGVILLE,SA,,"Delivery Area",137.9307,-34.3476
5571,"JAMES WELL",SA,,"Delivery Area",137.8953,-34.4863
5571,PETERSVILLE,SA,,"Delivery Area",137.8439,-34.3455
5571,"PINE POINT",SA,,"Delivery Area",137.8639,-34.5775
5571,"ROGUES POINT",SA,,"Delivery Area",137.8960,-34.4962
5571,SANDILANDS,SA,,"Delivery Area",137.7876,-34.5326
5571,"TIDDY WIDDY BEACH",SA,,"Delivery Area",137.9402,-34.4013
5572,ARTHURTON,SA,,"Delivery Area",137.7819,-34.2315
5573,BALGOWAN,SA,,"Delivery Area",137.5127,-34.3166
5573,"CHINAMAN WELLS",SA,,"Delivery Area",137.4696,-34.3862
5573,MAITLAND,SA,,"Delivery Area",137.6705,-34.3528
5573,"POINT PEARCE",SA,,"Delivery Area",137.4862,-34.4339
5573,"PORT VICTORIA",SA,,"Delivery Area",137.5156,-34.5181
5573,"SOUTH KILKERRAN",SA,,"Delivery Area",137.5873,-34.4416
5573,URANIA,SA,,"Delivery Area",137.6252,-34.5189
5573,WAURALTEE,SA,,"Delivery Area",137.6021,-34.5893
5573,WEETULTA,SA,,"Delivery Area",137.6235,-34.2315
5573,"YORKE VALLEY",SA,,"Delivery Area",137.6889,-34.4457
5575,"BLUFF BEACH",SA,,"Delivery Area",137.4970,-34.7290
5575,BRENTWOOD,SA,,"Delivery Area",137.5102,-34.8662
5575,"CORNY POINT",SA,,"Delivery Area",137.0502,-34.9516
5575,"HARDWICKE BAY",SA,,"Delivery Area",137.4643,-34.9004
5575,KOOLYWURTIE,SA,,"Delivery Area",137.5908,-34.6745
5575,"MARION BAY",SA,,"Delivery Area",137.0210,-35.1720
5575,MINLATON,SA,,"Delivery Area",137.5576,-34.8059
5575,"PARSONS BEACH",SA,,"Delivery Area",137.4824,-34.7669
5575,"POINT TURTON",SA,,"Delivery Area",137.3360,-34.9449
5575,"PORT RICKABY",SA,,"Delivery Area",137.5061,-34.6680
5575,RAMSAY,SA,,"Delivery Area",137.7355,-34.8230
5575,"WHITE HUT",SA,,"Delivery Area",137.0347,-35.0407
5575,"WOOL BAY",SA,,"Delivery Area",137.7278,-34.9767
5576,HONITON,SA,,"Delivery Area",137.6342,-35.1102
5576,"PORT MOOROWIE",SA,,"Delivery Area",137.5258,-35.1021
5576,YORKETOWN,SA,,"Delivery Area",137.5928,-34.9932
5577,"COUCH BEACH",SA,,"Delivery Area",137.1755,-34.9106
5577,"FOUL BAY",SA,,"Delivery Area",137.2410,-35.1541
5577,INNESTON,SA,,"Delivery Area",136.8956,-35.2269
5577,"POINT SOUTTAR",SA,,"Delivery Area",137.2568,-34.9310
5577,"THE PINES",SA,,"Delivery Area",137.1713,-34.9343
5577,WAROOKA,SA,,"Delivery Area",137.3152,-35.0260
5580,CURRAMULKA,SA,,"Delivery Area",137.7549,-34.6674
5580,"PORT JULIA",SA,,"Delivery Area",137.8721,-34.6522
5581,"PORT VINCENT",SA,,"Delivery Area",137.8264,-34.7671
5581,"SHEAOAK FLAT",SA,,"Delivery Area",137.8652,-34.6942
5582,STANSBURY,SA,,"Delivery Area",137.7576,-34.9126
5583,COOBOWIE,SA,,"Delivery Area",137.7265,-35.0420
5583,EDITHBURGH,SA,,"Delivery Area",137.7181,-35.1008
5583,"SULTANA POINT",SA,,"Delivery Area",137.7386,-35.1155
5600,WHYALLA,SA,,"Delivery Area",137.5788,-33.0442
5600,"WHYALLA DC",SA,,"Delivery Area",,
5600,"WHYALLA PLAYFORD",SA,,"Delivery Area",137.5616,-33.0303
5601,"BACKY POINT",SA,,"Delivery Area",137.7879,-32.9112
5601,"DOUGLAS POINT",SA,,"Delivery Area",137.8034,-32.8573
5601,"DOUGLAS POINT SOUTH",SA,,"Delivery Area",137.7958,-32.8883
5601,"FALSE BAY",SA,,"Delivery Area",137.6476,-32.9527
5601,"FITZGERALD BAY",SA,,"Delivery Area",137.7626,-32.9094
5601,"POINT LOWLY",SA,,"Delivery Area",137.7818,-32.9931
5601,"POINT LOWLY NORTH",SA,,"Delivery Area",137.7802,-32.9847
5601,"PORT BONYTHON",SA,,"Delivery Area",137.7415,-32.9665
5601,"WHYALLA BARSON",SA,,"Delivery Area",137.5426,-32.9748
5602,COWELL,SA,,"Delivery Area",136.8170,-33.7466
5602,"LUCKY BAY",SA,,"Delivery Area",137.0417,-33.7020
5602,MANGALO,SA,,"Delivery Area",136.5838,-33.4718
5602,MIDGEE,SA,,"Delivery Area",137.1918,-33.4315
5602,MILTALIE,SA,,"Delivery Area",136.7581,-33.4716
5602,MINBRIE,SA,,"Delivery Area",136.9306,-33.4714
5602,MITCHELLVILLE,SA,,"Delivery Area",137.1422,-33.5877
5602,"PORT GIBBON",SA,,"Delivery Area",136.7893,-33.8075
5603,"ARNO BAY",SA,,"Delivery Area",136.5552,-33.8942
5603,HINCKS,SA,,"Delivery Area",135.9632,-33.8566
5603,VERRAN,SA,,"Delivery Area",136.3224,-33.8784
5603,WHARMINDA,SA,,"Delivery Area",136.2280,-33.9396
5604,"PORT NEILL",SA,,"Delivery Area",136.2985,-34.0827
5605,BUTLER,SA,,"Delivery Area",136.1637,-34.0816
5605,"TUMBY BAY",SA,,"Delivery Area",136.0709,-34.4007
5606,"PORT LINCOLN",SA,,"Delivery Area",135.8523,-34.7204
5606,"PORT LINCOLN SOUTH",SA,"PO BOXES","Delivery Area",,
5606,"WEDGE ISLAND",SA,,"Delivery Area",136.4611,-35.1540
5607,BOSTON,SA,,"Delivery Area",135.8300,-34.6845
5607,BROOKER,SA,,"Delivery Area",135.8540,-34.0482
5607,"CHARLTON GULLY",SA,,"Delivery Area",135.7992,-34.5411
5607,"COFFIN BAY",SA,,"Delivery Area",135.3201,-34.5802
5607,COOMUNGA,SA,,"Delivery Area",135.7201,-34.6612
5607,COULTA,SA,,"Delivery Area",135.4500,-34.4020
5607,"DUCK PONDS",SA,,"Delivery Area",135.7655,-34.7286
5607,"FARM BEACH",SA,,"Delivery Area",135.3974,-34.4934
5607,FOUNTAIN,SA,,"Delivery Area",135.6368,-34.5948
5607,"GREEN PATCH",SA,,"Delivery Area",135.7769,-34.5931
5607,HAWSON,SA,,"Delivery Area",135.7858,-34.6820
5607,"KELLIDIE BAY",SA,,"Delivery Area",135.4934,-34.5968
5607,KIANA,SA,,"Delivery Area",135.3520,-33.9998
5607,KOPPIO,SA,,"Delivery Area",135.8651,-34.4184
5607,"LINCOLN NATIONAL PARK",SA,,"Delivery Area",135.8852,-34.8657
5607,LIPSON,SA,,"Delivery Area",136.1586,-34.2468
5607,"LITTLE DOUGLAS",SA,,"Delivery Area",135.3987,-34.5707
5607,"LOUTH BAY",SA,,"Delivery Area",135.9129,-34.5390
5607,MOODY,SA,,"Delivery Area",136.0094,-34.0494
5607,"MOUNT DRUMMOND",SA,,"Delivery Area",135.4208,-34.2450
5607,"MOUNT DUTTON BAY",SA,,"Delivery Area",135.4246,-34.5219
